outcome_level,actual_outcome,effort,action_type,rating,trial_in_block,trial_order,attention_focus,global_effort_state,trial_in_experiment,block_number,schedule_version
40,37,65,approach,True,35,order2,reward,shifted,385,8,schedule_B_5
60,56,95,approach,False,36,order2,reward,shifted,386,8,schedule_B_5
40,42,100,approach,False,37,order2,reward,shifted,387,8,schedule_B_5
40,44,75,approach,False,38,order2,reward,shifted,388,8,schedule_B_5
100,84,85,approach,False,39,order2,reward,shifted,389,8,schedule_B_5
60,49,70,approach,False,40,order2,reward,shifted,390,8,schedule_B_5
80,75,80,approach,False,41,order2,reward,shifted,391,8,schedule_B_5
60,63,100,approach,True,42,order2,reward,shifted,392,8,schedule_B_5
40,51,70,approach,False,43,order2,reward,shifted,393,8,schedule_B_5
100,102,80,approach,False,44,order2,reward,shifted,394,8,schedule_B_5
100,105,80,approach,False,45,order2,reward,shifted,395,8,schedule_B_5
20,19,55,approach,False,46,order2,reward,shifted,396,8,schedule_B_5
80,70,70,approach,False,47,order2,reward,shifted,397,8,schedule_B_5
60,49,70,approach,False,48,order2,reward,shifted,398,8,schedule_B_5
100,101,70,approach,False,49,order2,reward,shifted,399,8,schedule_B_5
40,27,90,approach,True,50,order2,reward,shifted,400,8,schedule_B_5
